"Papyrus";8;True;False;1;0;1;1
225;10;65;5;12;7;0
226;94;65;6;12;7;0
227;22;65;6;12;7;0
228;16;65;5;12;7;0
229;192;65;6;12;7;0
230;199;65;10;12;10;0
231;250;1;5;16;6;1
232;210;65;6;12;7;1
233;224;65;6;12;7;1
234;231;65;6;12;7;1
235;238;65;6;12;7;1
236;245;65;3;12;3;0
237;249;65;3;12;3;1
238;118;106;5;12;4;0
239;14;78;4;12;3;0
240;66;78;6;12;7;1
241;19;78;5;12;7;1
242;25;78;6;12;7;1
243;32;78;6;12;7;1
244;39;78;6;12;7;1
245;46;78;6;12;7;1
246;53;78;6;12;7;1
247;90;78;5;11;7;1
248;69;50;7;13;7;0
249;60;78;5;12;7;1
250;66;65;5;12;7;1
251;152;65;5;12;7;1
252;158;65;5;12;7;1
253;25;1;6;16;7;0
254;11;1;6;17;7;1
255;61;1;6;16;7;0
258;13;179;13;14;13;0
259;78;224;5;15;6;0
260;165;155;13;16;14;0
261;1;224;5;17;6;0
262;179;155;12;15;13;0
263;7;224;5;15;6;0
280;193;155;10;17;11;0
281;13;224;5;17;6;0
321;1;179;11;14;12;0
322;71;224;6;15;7;0
323;204;155;10;15;11;0
324;19;224;5;15;6;0
336;227;155;13;14;14;0
337;63;224;7;15;8;0
346;53;179;12;15;13;0
347;25;224;5;15;6;0
368;215;155;11;14;12;0
369;56;224;6;15;7;0
377;90;179;9;15;10;0
378;31;224;5;15;6;0
379;80;179;9;15;10;0
380;37;224;5;15;6;0
399;66;179;13;14;14;0
536;27;179;12;17;13;0
537;84;224;5;18;6;0
538;41;179;11;18;11;0
539;90;224;5;18;5;0
601;50;224;5;15;6;0
1025;1;131;10;15;11;0
1028;205;179;10;15;11;0
1030;243;155;2;15;3;0
1031;246;155;5;15;6;0
1040;12;131;12;15;13;0
1041;25;131;11;15;12;0
1042;37;131;11;15;12;0
1043;49;131;11;15;12;0
1044;61;131;13;16;14;0
1045;75;131;10;15;11;0
1046;86;131;11;15;12;0
1047;98;131;9;15;10;0
1048;108;131;9;15;10;0
1049;118;131;9;15;10;0
1050;128;131;9;15;10;0
1051;138;131;13;15;14;0
1052;152;131;11;15;12;0
1053;164;131;10;15;11;0
1054;175;131;12;15;13;0
1055;188;131;10;15;11;0
1056;199;131;7;15;8;0
1057;207;131;10;15;11;0
1058;218;131;12;15;13;0
1059;231;131;9;15;10;0
1060;241;131;12;16;13;0
1061;1;155;9;15;10;0
1062;11;155;10;16;11;0
1063;22;155;8;15;9;0
1064;31;155;11;15;12;0
1065;43;155;13;15;14;0
1066;57;155;11;15;12;0
1067;69;155;10;15;11;0
1068;80;155;8;15;9;0
1069;89;155;10;15;11;0
1070;100;155;14;15;15;0
1071;115;155;8;15;9;0
1072;7;200;5;15;6;0
1073;13;200;6;15;7;0
1074;20;200;6;15;7;0
1075;27;200;5;15;6;0
1076;33;200;5;16;6;0
1077;39;200;5;15;6;0
1078;45;200;10;15;11;0
1079;56;200;5;15;6;0
1080;62;200;6;15;7;0
1081;69;200;6;15;7;0
1082;76;200;6;15;7;0
1083;83;200;6;15;7;0
1084;90;200;8;15;9;0
1085;99;200;5;15;6;0
1086;105;200;6;15;7;0
1087;112;200;5;15;6;0
1088;118;200;6;19;7;0
1089;125;200;5;15;6;0
1090;131;200;6;15;7;0
1091;138;200;6;19;7;0
1092;145;200;8;19;9;0
1093;154;200;6;15;7;0
1094;161;200;5;16;6;0
1095;167;200;5;19;6;0
1096;173;200;8;15;9;0
1097;182;200;8;16;9;0
1098;191;200;8;15;9;0
1099;200;200;8;15;9;0
1100;209;200;6;15;7;0
1101;216;200;5;15;6;0
1102;222;200;8;15;9;0
1103;231;200;5;15;6;0
1105;1;200;5;15;6;0
1108;96;224;5;15;6;0
1110;43;224;2;15;3;0
1111;46;224;3;15;4;0
1122;124;155;10;15;11;0
1123;237;200;7;15;8;0
1168;135;155;11;15;12;0
1169;245;200;5;15;6;0
1240;67;179;12;14;13;0
1241;50;224;5;15;6;0
8470;147;155;17;15;18;0
