"DotumChe";12;True;False;1;0;1;1
184;49;1;4;16;17;7
185;16;110;3;8;17;2
186;218;95;6;9;17;2
187;135;95;7;12;9;1
188;148;1;14;15;17;2
189;133;1;14;15;17;2
190;118;1;14;15;17;2
191;1;1;8;17;9;1
192;78;19;8;14;9;1
193;59;19;8;14;9;1
194;123;19;8;14;9;1
195;114;19;8;14;9;1
196;26;19;8;14;9;1
197;35;19;8;14;9;1
198;44;19;14;14;17;1
199;40;1;8;16;9;1
200;87;19;8;14;9;1
201;96;19;8;14;9;1
202;105;19;8;14;9;1
203;46;35;8;14;9;1
204;230;35;4;14;9;3
205;58;35;4;14;9;3
206;1;50;6;14;9;2
207;8;50;5;14;9;3
208;14;50;12;14;17;2
209;27;50;8;14;9;1
210;36;50;8;14;9;1
211;45;50;8;14;9;1
212;54;50;8;14;9;1
213;63;50;8;14;9;1
214;72;50;8;14;9;1
215;151;95;10;12;17;4
216;241;1;12;15;17;3
217;90;50;8;14;9;1
218;182;50;8;14;9;1
219;99;50;8;14;9;1
220;108;50;8;14;9;1
221;117;50;8;14;9;1
222;126;50;9;14;17;4
223;136;50;9;14;17;4
224;146;50;8;14;9;1
225;155;50;8;14;9;1
226;164;50;8;14;9;1
227;173;50;8;14;9;1
228;248;35;8;14;9;1
229;81;50;8;14;9;1
230;235;35;12;14;17;3
231;31;1;8;16;9;1
232;131;35;8;14;9;1
233;63;35;8;14;9;1
234;72;35;8;14;9;1
235;81;35;8;14;9;1
236;90;35;4;14;9;3
237;95;35;4;14;9;3
238;100;35;6;14;9;2
239;107;35;5;14;9;3
240;113;35;9;14;17;4
241;123;35;7;14;9;1
242;140;35;8;14;9;1
243;221;35;8;14;9;1
244;149;35;8;14;9;1
245;158;35;8;14;9;1
246;167;35;8;14;9;1
247;122;95;12;12;17;3
248;176;35;9;14;17;4
249;186;35;7;14;9;1
250;194;35;7;14;9;1
251;202;35;7;14;9;1
252;210;35;7;14;9;1
253;23;1;7;16;9;1
254;91;1;9;16;17;4
255;101;1;7;16;9;1
258;175;188;8;14;9;0
259;184;188;8;14;9;0
260;156;167;8;16;9;1
261;165;167;8;16;9;1
262;174;167;8;14;9;1
263;183;167;8;14;9;1
280;192;167;8;16;9;1
281;201;167;8;16;9;1
321;159;188;8;14;9;1
322;168;188;6;14;7;1
323;210;167;8;14;9;1
324;219;167;7;14;8;1
336;105;188;8;14;9;1
337;123;188;8;14;9;1
346;227;167;8;14;9;1
347;236;167;7;14;8;1
368;114;188;8;14;9;1
369;132;188;8;14;9;1
377;1;188;7;14;8;1
378;9;188;7;14;8;1
379;17;188;7;14;8;1
380;25;188;7;14;8;1
399;141;188;8;14;9;1
536;193;188;8;18;9;0
537;202;188;7;18;8;0
538;210;188;8;18;9;0
539;219;188;7;18;8;0
601;150;188;8;14;9;1
1025;46;35;8;14;9;1
1028;227;188;8;14;9;1
1030;33;188;2;14;3;1
1031;36;188;5;14;6;1
1040;147;128;8;14;9;1
1041;51;149;8;14;9;1
1042;138;128;8;14;9;1
1043;55;128;8;14;9;1
1044;196;128;12;16;13;1
1045;37;128;8;14;9;1
1046;210;128;14;14;15;1
1047;95;128;8;14;9;1
1048;24;149;8;14;9;1
1049;1;128;8;14;9;1
1050;28;128;8;14;9;1
1051;183;128;11;14;12;1
1052;10;149;13;14;14;1
1053;46;128;8;14;9;1
1054;174;128;8;14;9;1
1055;156;128;8;14;9;1
1056;165;128;8;14;9;1
1057;1;149;8;14;9;1
1058;33;149;8;14;9;1
1059;20;128;7;14;8;1
1060;113;128;12;14;13;1
1061;104;128;8;14;9;1
1062;10;128;9;16;10;1
1063;243;128;8;14;9;1
1064;64;128;14;14;15;1
1065;79;128;15;16;16;1
1066;72;149;11;14;12;1
1067;126;128;11;14;12;1
1068;42;149;8;14;9;1
1069;225;128;8;14;9;1
1070;60;149;11;14;12;1
1071;234;128;8;14;9;1
1072;226;149;8;14;9;1
1073;116;167;8;14;9;1
1074;218;149;7;14;8;1
1075;144;149;7;14;8;1
1076;20;167;10;16;11;1
1077;127;149;8;14;9;1
1078;31;167;12;14;13;1
1079;179;149;7;14;8;1
1080;90;167;8;14;9;1
1081;93;149;8;14;9;1
1082;119;149;7;14;8;1
1083;10;167;9;14;10;1
1084;79;167;10;14;11;1
1085;136;149;7;14;8;1
1086;1;167;8;14;9;1
1087;235;149;7;14;8;1
1088;243;149;8;15;9;1
1089;70;167;8;14;9;1
1090;99;167;8;14;9;1
1091;111;149;7;16;9;1
1092;196;149;10;16;11;1
1093;187;149;8;14;9;1
1094;102;149;8;16;9;1
1095;62;167;7;15;8;1
1096;152;149;12;14;13;1
1097;165;149;13;16;14;1
1098;137;167;9;14;10;1
1099;207;149;10;14;11;1
1100;108;167;7;14;8;1
1101;44;167;8;14;9;1
1102;125;167;11;14;12;1
1103;54;167;7;14;8;1
1105;147;167;8;14;9;1
1108;236;188;8;14;9;1
1110;42;188;2;14;3;1
1111;45;188;5;14;6;1
1122;51;188;10;14;11;1
1123;62;188;9;14;10;1
1168;72;188;8;14;9;1
1169;81;188;7;14;8;1
1240;141;188;8;14;9;1
1241;150;188;8;14;9;1
8470;89;188;15;14;16;1
