"Comic Sans MS";10;True;False;1;0;1;1
121;38;1;7;19;7;0
122;124;70;6;15;7;0
123;32;1;5;19;5;0
124;29;1;2;19;5;1
125;23;1;5;19;5;0
126;241;86;7;12;8;0
127;233;86;7;12;8;0
128;225;86;7;12;8;0
129;217;86;7;12;8;0
130;209;86;7;12;8;0
131;201;86;7;12;8;0
132;193;86;7;12;8;0
133;185;86;7;12;8;0
134;177;86;7;12;8;0
135;169;86;7;12;8;0
136;161;86;7;12;8;0
137;153;86;7;12;8;0
138;145;86;7;12;8;0
139;137;86;7;12;8;0
140;129;86;7;12;8;0
141;121;86;7;12;8;0
142;113;86;7;12;8;0
143;9;102;7;12;8;0
144;105;86;7;12;8;0
145;89;86;7;12;8;0
146;97;86;7;12;8;0
147;249;86;7;12;8;0
148;1;102;7;12;8;0
149;29;102;7;12;8;0
150;81;86;7;12;8;0
151;93;102;7;12;8;0
152;85;102;7;12;8;0
153;77;102;7;12;8;0
154;101;102;7;12;8;0
155;61;102;7;12;8;0
156;69;102;7;12;8;0
157;53;102;7;12;8;0
158;45;102;7;12;8;0
159;37;102;7;12;8;0
160;192;102;0;0;0;0
161;101;1;2;18;3;1
162;149;38;8;15;8;0
163;1;21;10;16;10;0
164;15;86;9;14;8;0
165;133;38;8;15;8;0
166;162;1;2;17;5;2
167;126;38;6;15;8;1
168;176;102;5;7;7;1
169;232;1;11;16;10;1
170;119;102;6;11;8;1
171;66;86;7;14;8;0
172;32;86;6;14;8;1
173;23;102;5;12;8;1
174;67;38;10;15;10;0
175;182;102;9;4;8;0
176;146;102;5;10;8;1
177;155;1;6;17;8;1
178;137;102;4;10;8;2
179;126;102;3;10;8;3
180;161;102;3;7;7;1
181;202;1;8;17;8;0
182;29;21;9;16;10;0
183;109;102;2;11;8;3
184;196;1;5;17;7;1
185;142;102;3;10;8;2
186;112;102;6;11;8;1
187;58;86;7;14;8;0
188;111;1;7;18;8;1
189;119;1;7;18;8;0
190;127;1;7;18;8;1
191;147;1;7;18;7;0
192;232;38;8;15;10;1
193;158;38;8;15;10;1
194;187;38;8;15;10;1
195;196;38;8;15;10;1
196;223;38;8;15;10;1
197;235;21;8;15;10;1
198;68;21;13;15;14;0
199;187;1;8;17;8;0
200;105;21;7;15;8;0
201;132;21;7;15;8;0
202;143;70;8;15;8;0
203;174;70;7;15;8;0
204;100;38;6;15;7;0
205;38;38;6;15;7;0
206;46;21;7;15;7;0
207;10;38;6;15;7;0
208;17;38;10;15;9;-1
209;28;38;9;15;11;1
210;45;38;10;15;10;0
211;56;38;10;15;10;0
212;78;38;10;15;10;0
213;89;38;10;15;10;0
214;107;38;10;15;10;0
215;74;86;6;14;8;1
216;167;38;10;15;10;0
217;178;38;8;15;10;1
218;205;38;8;15;10;1
219;214;38;8;15;10;1
220;1;38;8;15;10;1
221;244;21;8;15;8;0
222;118;38;7;15;7;0
223;218;1;6;16;7;0
224;54;21;6;15;7;0
225;61;21;6;15;7;0
226;82;21;7;15;7;0
227;90;21;7;15;7;0
228;98;21;6;15;7;0
229;113;21;6;15;7;0
230;120;21;11;15;12;0
231;104;1;6;18;7;0
232;140;21;6;15;7;0
233;228;21;6;15;7;0
234;147;21;7;15;7;0
235;155;21;6;15;7;0
236;162;21;3;15;4;0
237;166;21;3;15;4;1
238;170;21;6;15;4;-1
239;177;21;5;15;4;-1
240;183;21;6;15;7;1
241;190;21;7;15;7;0
242;198;21;6;15;7;0
243;205;21;6;15;7;0
244;212;21;7;15;7;0
245;220;21;7;15;7;0
246;142;38;6;15;7;0
247;241;38;6;15;8;1
248;8;54;6;15;7;0
249;1;54;6;15;7;0
250;56;70;6;15;7;0
251;192;70;7;15;7;0
252;250;70;6;15;7;0
253;8;1;7;19;7;0
254;16;1;6;19;7;1
255;83;1;7;19;7;0
258;83;210;8;15;9;0
259;92;210;6;15;7;0
260;77;189;8;17;9;0
261;86;189;7;17;8;0
262;94;189;8;15;9;0
263;103;189;6;15;7;0
280;110;189;7;17;8;0
281;118;189;6;17;7;0
321;68;210;8;15;9;0
322;77;210;5;15;6;0
323;125;189;9;15;10;0
324;135;189;6;15;7;0
336;17;210;10;15;11;0
337;37;210;7;15;8;0
346;142;189;8;15;9;0
347;151;189;5;15;6;0
368;28;210;8;15;9;0
369;45;210;7;15;8;0
377;157;189;8;15;9;0
378;166;189;6;15;7;0
379;173;189;8;15;9;0
380;182;189;6;15;7;0
399;53;210;7;15;8;0
536;99;210;8;19;9;0
537;108;210;5;19;6;0
538;114;210;8;19;9;0
539;123;210;6;19;7;0
601;61;210;6;15;7;0
1025;1;147;7;15;8;0
1028;130;210;8;15;9;0
1030;189;189;6;15;7;0
1031;196;189;6;15;7;0
1040;9;147;8;15;9;0
1041;18;147;6;15;7;0
1042;25;147;7;15;8;0
1043;33;147;7;15;8;0
1044;41;147;10;17;11;0
1045;52;147;7;15;8;0
1046;60;147;11;15;12;0
1047;72;147;7;15;8;0
1048;80;147;8;15;9;0
1049;89;147;8;15;9;0
1050;98;147;6;15;7;0
1051;105;147;9;15;10;0
1052;115;147;10;15;11;0
1053;126;147;8;15;9;0
1054;135;147;10;15;11;0
1055;146;147;12;15;13;0
1056;159;147;5;15;6;0
1057;165;147;8;15;9;0
1058;174;147;8;15;9;0
1059;183;147;8;15;9;0
1060;192;147;8;15;9;0
1061;201;147;9;15;10;0
1062;211;147;9;17;10;0
1063;221;147;7;15;8;0
1064;229;147;10;15;11;0
1065;240;147;11;17;12;0
1066;1;168;9;15;10;0
1067;11;168;12;15;13;0
1068;24;168;6;15;7;0
1069;31;168;8;15;9;0
1070;40;168;13;15;14;0
1071;54;168;7;15;8;0
1072;62;168;6;15;7;0
1073;69;168;6;15;7;0
1074;76;168;5;15;6;0
1075;82;168;5;15;6;0
1076;88;168;8;17;9;0
1077;97;168;6;15;7;0
1078;104;168;10;15;11;0
1079;115;168;5;15;6;0
1080;121;168;6;15;7;0
1081;128;168;6;15;7;0
1082;135;168;5;15;6;0
1083;141;168;8;15;9;0
1084;150;168;10;15;11;0
1085;161;168;6;15;7;0
1086;168;168;7;15;8;0
1087;176;168;6;15;7;0
1088;183;168;6;19;7;0
1089;190;168;6;15;7;0
1090;197;168;6;15;7;0
1091;204;168;7;19;8;0
1092;212;168;10;19;11;0
1093;223;168;7;15;8;0
1094;231;168;7;16;8;0
1095;239;168;6;15;7;0
1096;1;189;8;15;9;0
1097;10;189;9;17;10;0
1098;20;189;7;15;8;0
1099;28;189;9;15;10;0
1100;38;189;5;15;6;0
1101;44;189;6;15;7;0
1102;51;189;11;15;12;0
1103;63;189;6;15;7;0
1105;70;189;6;15;7;0
1108;139;210;6;15;7;0
1110;203;189;2;15;3;0
1111;206;189;5;15;6;0
1122;212;189;7;15;8;0
1123;220;189;6;15;7;0
1168;227;189;6;15;7;0
1169;234;189;5;15;6;0
1240;53;210;7;15;8;0
1241;61;210;6;15;7;0
8220;155;116;5;9;6;1
8221;166;116;5;9;6;1
8470;1;210;15;15;16;0
